品番,統一先品番,FIGNo,FIGSai,Ref,品名,希望小売価格,互換
34101-52RP1,,341,B,1,"スピードメータアッシ,コンビネーション","93,400",
34101-52RP1,,341,B,1,"スピードメータアッシ,コンビネーション","93,400",
34103-52RR0,34103-52RR1,341,B,1,"スピードメータアッシ,コンビネーション","85,600",21
34103-52RR1,,341,B,1,"スピードメータアッシ,コンビネーション","85,600",
34103-52RR1,,341,B,1,"スピードメータアッシ,コンビネーション","85,600",
84710-52RC0,84710-52RC4,847,A,1,"ミラーサブアッシ,アウトリヤビュー,ライト","20,200",21
84710-52RC1,84710-52RC4,847,A,1,"ミラーサブアッシ,アウトリヤビュー,ライト","20,200",21
84720-52RC0,84720-52RC4,847,A,4,"ミラーサブアッシ,アウトリヤビュー,レフト","20,200",21
84720-52RC1,84720-52RC4,847,A,4,"ミラーサブアッシ,アウトリヤビュー,レフト","20,200",21
84710-52RD0,84710-52RD4,847,B,1,"ミラーサブアッシ,アウトリヤビュー,ライト","33,800",21
84710-52RD1,84710-52RD4,847,B,1,"ミラーサブアッシ,アウトリヤビュー,ライト","33,800",21
84720-52RD0,84720-52RD4,847,B,6,"ミラーサブアッシ,アウトリヤビュー,レフト","33,800",21
84720-52RD1,84720-52RD4,847,B,6,"ミラーサブアッシ,アウトリヤビュー,レフト","33,800",21
84710-52RH0,84710-52RH4,847,C,1,"ミラーサブアッシ,アウトリヤビュー,ライト","82,300",21
84710-52RH1,84710-52RH4,847,C,1,"ミラーサブアッシ,アウトリヤビュー,ライト","82,300",21
84720-52RH0,84720-52RH4,847,C,6,"ミラーサブアッシ,アウトリヤビュー,レフト","82,300",21
84720-52RH1,84720-52RH4,847,C,6,"ミラーサブアッシ,アウトリヤビュー,レフト","82,300",21
84710-52RD0,84710-52RD4,847,D,1,"ミラーサブアッシ,アウトリヤビュー,ライト","33,800",21
84710-52RD1,84710-52RD4,847,D,1,"ミラーサブアッシ,アウトリヤビュー,ライト","33,800",21
84720-52RD0,84720-52RD4,847,D,6,"ミラーサブアッシ,アウトリヤビュー,レフト","33,800",21
84720-52RD1,84720-52RD4,847,D,6,"ミラーサブアッシ,アウトリヤビュー,レフト","33,800",21
84710-52RH0,84710-52RH4,847,E,1,"ミラーサブアッシ,アウトリヤビュー,ライト","82,300",21
84710-52RH1,84710-52RH4,847,E,1,"ミラーサブアッシ,アウトリヤビュー,ライト","82,300",21
84720-52RH0,84720-52RH4,847,E,6,"ミラーサブアッシ,アウトリヤビュー,レフト","82,300",21
84720-52RH1,84720-52RH4,847,E,6,"ミラーサブアッシ,アウトリヤビュー,レフト","82,300",21
84710-52RD0,84710-52RD4,847,F,1,"ミラーサブアッシ,アウトリヤビュー,ライト","33,800",21
84710-52RD1,84710-52RD4,847,F,1,"ミラーサブアッシ,アウトリヤビュー,ライト","33,800",21
84720-52RD0,84720-52RD4,847,F,6,"ミラーサブアッシ,アウトリヤビュー,レフト","33,800",21
84720-52RD1,84720-52RD4,847,F,6,"ミラーサブアッシ,アウトリヤビュー,レフト","33,800",21
84710-52RH0,84710-52RH4,847,G,1,"ミラーサブアッシ,アウトリヤビュー,ライト","82,300",21
84710-52RH1,84710-52RH4,847,G,1,"ミラーサブアッシ,アウトリヤビュー,ライト","82,300",21
84720-52RH0,84720-52RH4,847,G,6,"ミラーサブアッシ,アウトリヤビュー,レフト","82,300",21
84720-52RH1,84720-52RH4,847,G,6,"ミラーサブアッシ,アウトリヤビュー,レフト","82,300",21
38860-50Z00-10A,,347,A,18,"フューズ,10A",60,
38860-50Z00-15A,,347,A,19,"フューズ,15A",60,
38860-50Z00-15A,,347,A,19,"フューズ,15A",60,
38860-52Z10-05A,,347,A,49,"フューズ,5A",80,
38860-52Z10-10A,,347,A,50,"フューズ,10A",80,
38860-52Z10-15A,,347,A,51,"フューズ,15A",80,
38860-50Z50,,347,A,57,リレーアッシ,"1,930",
38860-52Z00-05A,,347,A,59,"フューズ,5A",60,
38860-52Z00-05A,,347,A,59,"フューズ,5A",60,
38860-50Z10-10A,,347,A,60,"フューズ,10A",80,
38860-50Z10-10A,,347,A,60,"フューズ,10A",80,
38860-51Z00-15A,,347,A,61,"フューズ,15A",80,
38860-52Z00-20A,38860-52Z01-20A,347,A,62,"フューズ,20A",80,21
35320-52Z00,,351,A,11,"ユニット,ヘッドランプ,レフト","27,100",
35603-52Z00,35603-52Z01,356,A,4,"ランプアッシ,リヤコンビネーション,ライト","38,000",21
35603-52Z01,,356,A,4,"ランプアッシ,リヤコンビネーション,ライト","38,000",
38860-50Z00,,367,A,1,リレーアッシ,"1,930",
38860-51Z10,,367,A,10,リレーアッシ,"2,870",
38860-50Z00,,367,A,12,リレーアッシ,"1,930",
38860-50Z00,,367,A,13,リレーアッシ,"1,930",
38860-50Z00,,367,A,2,リレーアッシ,"1,930",
38860-50Z00,,367,A,3,リレーアッシ,"1,930",
38860-50Z30,,367,A,4,リレーアッシ,"1,050",
38860-82Z50,,367,A,6,リレーアッシ,"1,780",
38860-50Z00,,367,A,7,リレーアッシ,"1,930",
38860-50Z00,,367,A,8,リレーアッシ,"1,930",
38860-50Z00,,367,A,8,リレーアッシ,"1,930",
38860-50Z20,,367,A,9,リレーアッシ,"1,890",
55311-50Z01,,434,A,7,"ディスク,フロントブレーキ","10,600",
55402-51Z00,,531,A,28,"キャリパ,リヤブレーキ,レフト","19,400",
55120-52Z00,,551,A,7,"キャリパ,フロントブレーキ,レフト","29,300",
56110-52Z00,56110-52Z02,561,A,1,"アクチュエータアッシ,ABS","129,000",21
56110-52Z01,56110-52Z02,561,A,1,"アクチュエータアッシ,ABS","129,000",21
56110-52Z20,56110-52Z21,561,A,1,"アクチュエータアッシ,ABS","129,000",21
68001-52Z00,,680,A,1,"パネルアッシ,フロントドア,ライト","46,900",
68701-52Z10,,684,A,1,"パネルアッシ,リヤドア,レフト","58,300",
69100-52Z10,,691,A,1,"パネルアッシ,バックドア","61,800",
83940-52Z40,83940-52Z60,691,A,57,"ガーニッシュ,バックドア","13,100",21
69100-52Z10,,691,B,1,"パネルアッシ,バックドア","61,800",
83940-52Z40,83940-52Z60,691,B,55,"ガーニッシュ,バックドア","13,100",21
71741-52Z10,,721,A,1,"グリルアッシ,フロント","22,900",
74100-52Z00,,740,A,1,"ブロワアッシ,エアコン","91,600",
95410-52Z00,95410-52Z10,740,A,26,"エバポレータアッシ,フロント","23,300",21
74150-52Z00,,743,A,3,"ブロワ,リヤ","17,100",
83440-52Z00,,834,A,2,"レギュレータアッシ,フロントウィンド,レフト","5,240",
85103-52Z00,,877,A,15,"フレームアッシ,フロントクッション,ライト","23,500",
87106-52Z00,,882,A,9,"カバー,シートレッグフロント,レフト(ブラック)","2,710",
72110-79R00-C48,,573,A,43,"グリル,ラジエータ(クローム)","40,000",
72110-79R00-C48,,573,A,43,"グリル,ラジエータ(クローム)","40,000",
72110-79R50-DCB,72110-79R51-DCB,573,B,43,"グリル,ラジエータアッパ","42,400",21
57611-79R00,,576,A,1,"パネル,フロントフェンダ,ライト","19,300",
57711-79R00,,576,A,3,"パネル,フロントフェンダ,レフト","19,300",
57611-79R10,,576,B,1,"パネル,フロントフェンダ,ライト","19,300",
57711-79R10,,576,B,3,"パネル,フロントフェンダ,レフト","19,300",
57611-79R50,,576,C,1,"パネル,フロントフェンダ,ライト","19,300",
57711-79R50,,576,C,3,"パネル,フロントフェンダ,レフト","19,300",
84910-63R10,,849,B,1,"バックルアッシ,フロントベルト","4,950",
84910-63R10-PZR,,849,B,1,"バックルアッシ,フロントベルト(グレージユ)","4,950",
84920-79R10-BHE,84920-79R12-BHE,849,B,2,"タンアッシ,フロント,ライト(グレー/ブラック)","23,100",21
84920-79R10-BYZ,84920-79R12-BYZ,849,B,2,"タンアッシ,フロントベルト,ライト","23,100",21
84920-79R11-BHE,84920-79R12-BHE,849,B,2,"タンアッシ,フロント,ライト(グレー/ブラック)","23,100",21
84920-79R11-BYZ,84920-79R12-BYZ,849,B,2,"タンアッシ,フロントベルト,ライト","23,100",21
84910-63R10,,849,C,1,"バックルアッシ,フロントベルト","4,950",
84920-79R10-BHE,84920-79R12-BHE,849,C,2,"タンアッシ,フロント,ライト(グレー/ブラック)","23,100",21
84920-79R11-BHE,84920-79R12-BHE,849,C,2,"タンアッシ,フロント,ライト(グレー/ブラック)","23,100",21
86401-79R10-DBL,,875,B,1,"ヘッドレストレイントアッシ,リヤ","9,150",
86401-79R10-DBP,,875,B,1,"ヘッドレストレイントアッシ,リヤ","9,150",
87107-79R00-C2W,,875,B,19,"トリムサブアッシ,リヤクッション,ライト","28,600",
87107-79R00-C3C,,875,B,19,"トリムサブアッシ,リヤクッション,ライト","28,600",
87307-79R00-C2W,87307-79R01-C2W,875,B,38,"トリムサブアッシ,リヤバック,ライト","27,500",11
87307-79R00-C3C,87307-79R01-C3C,875,B,38,"トリムサブアッシ,リヤバック,ライト","27,500",11
86401-79R10-C3K,,875,C,1,"ヘッドレストレイントアッシ,リヤ","13,200",
86401-79R10-DBR,,875,E,1,"ヘッドレストレイントアッシ,リヤ","9,150",
86401-79R10-DBL,,876,B,1,"ヘッドレストレイントアッシ,リヤ","9,150",
86401-79R10-DBP,,876,B,1,"ヘッドレストレイントアッシ,リヤ","9,150",
87108-79R00-C2W,,876,B,19,"トリムサブアッシ,リヤクッション,レフト","28,600",
87108-79R00-C3C,,876,B,19,"トリムサブアッシ,リヤクッション,レフト","28,600",
87308-79R00-C2W,87308-79R01-C2W,876,B,29,"トリムサブアッシ,リヤバック,レフト","27,500",11
87308-79R00-C3C,87308-79R01-C3C,876,B,29,"トリムサブアッシ,リヤバック,レフト","27,500",11
86401-79R10-C3K,,876,C,1,"ヘッドレストレイントアッシ,リヤ","13,200",
86401-79R10-DBR,,876,E,1,"ヘッドレストレイントアッシ,リヤ","9,150",
85107-79R30-C2V,85107-79R31-C2V,877,C,10,"トリムサブアッシ,フロントクッション,ライト","32,900",11
85107-79R30-C3B,85107-79R31-C3B,877,C,10,"トリムサブアッシ,フロントクッション,ライト","32,900",11
85301-79R00-C2V,85301-79R01-C2V,877,C,27,"バックアッシ,フロント,ライト","93,900",21
85301-79R00-C3B,85301-79R01-C3B,877,C,27,"バックアッシ,フロント,ライト","85,300",21
86401-62R00-C2Y,,877,C,42,ヘッドレストレイントアッシ,"8,450",
86401-62R00-C3D,,877,C,42,ヘッドレストレイントアッシ,"8,450",
85107-79RB0,,877,E,10,"パッドサブアッシ,フロントクッション","14,300",
85180-79RA0-C3H,85180-79RA1-C3H,877,E,11,"トリム,フロントクッション,ライト","20,600",11
85301-79RB0-C3H,85301-79RB1-C3H,877,E,29,"バックアッシ,フロント,ライト","89,000",21
86401-62R00-C3K,,877,E,48,ヘッドレストレイントアッシ,"12,500",
85107-79RB0,,877,G,10,"パッドサブアッシ,フロントクッション","14,300",
85180-79RA0-EE7,85180-79RA1-EE7,877,G,11,"トリム,フロントクッション,ライト","19,800",11
85301-79RN0-EE7,85301-79RN1-EE7,877,G,29,"バックアッシ,フロント,ライト","93,900",21
86401-62R00-CP1,,877,G,46,ヘッドレストレイントアッシ,"8,450",
85302-79R00-C2V,85302-79R41-C2V,878,B,18,"バックアッシ,フロント,レフト","86,600",21
85302-79R00-C3B,85302-79R41-C3B,878,B,18,"バックアッシ,フロント,レフト","86,600",21
85302-79R01-C2V,85302-79R41-C2V,878,B,18,"バックアッシ,フロント,レフト","86,600",21
85302-79R01-C3B,85302-79R41-C3B,878,B,18,"バックアッシ,フロント,レフト","86,600",21
85302-79R40-C2V,85302-79R41-C2V,878,B,18,"バックアッシ,フロント,レフト","86,600",21
85302-79R40-C3B,85302-79R41-C3B,878,B,18,"バックアッシ,フロント,レフト","86,600",21
85108-79R00-C2V,85108-79R71-C2V,878,B,3,"トリムサブアッシ,フロントクッション,レフト","30,000",21
85108-79R00-C3B,85108-79R71-C3B,878,B,3,"トリムサブアッシ,フロントクッション,レフト","30,000",21
85108-79R01-C2V,85108-79R71-C2V,878,B,3,"トリムサブアッシ,フロントクッション,レフト","30,000",21
85108-79R01-C3B,85108-79R71-C3B,878,B,3,"トリムサブアッシ,フロントクッション,レフト","30,000",21
85108-79R70-C2V,85108-79R71-C2V,878,B,3,"トリムサブアッシ,フロントクッション,レフト","30,000",21
85108-79R70-C3B,85108-79R71-C3B,878,B,3,"トリムサブアッシ,フロントクッション,レフト","30,000",21
86401-62R00-C2Y,,878,B,45,ヘッドレストレイントアッシ,"8,450",
86401-62R00-C3D,,878,B,45,ヘッドレストレイントアッシ,"8,450",
85302-79RB0-C3H,85302-79RL1-C3H,878,F,20,"バックアッシ,フロント,レフト","90,400",21
85302-79RB1-C3H,85302-79RL1-C3H,878,F,20,"バックアッシ,フロント,レフト","90,400",21
85302-79RL0-C3H,85302-79RL1-C3H,878,F,20,"バックアッシ,フロント,レフト","90,400",21
86401-62R00-C3K,,878,F,48,ヘッドレストレイントアッシ,"12,500",
85302-79RN0-EE7,85302-79RN1-EE7,878,J,20,"バックアッシ,フロント,レフト","95,300",21
86401-62R00-CP1,,878,J,49,ヘッドレストレイントアッシ,"8,450",
48110-79R60-B9G,,481,C,1,"ホイールサブアッシ,ステアリング","51,600",
48110-79R60-GJL,,481,C,1,"ホイールサブアッシ,ステアリング","51,600",
48110-79R60-GJL,,481,C,1,"ホイールサブアッシ,ステアリング","51,600",
48110-79R60-GJL,,481,C,1,"ホイールサブアッシ,ステアリング","51,600",
48110-79R70-B9G,48110-79R71-B9G,481,D,1,"ホイールサブアッシ,ステアリング","57,800",21
48110-79R70-GJL,48110-79R71-GJL,481,D,1,"ホイールサブアッシ,ステアリング","57,800",21
48110-79R70-GJL,48110-79R71-GJL,481,D,1,"ホイールサブアッシ,ステアリング","57,800",21
48110-79R70-GJL,48110-79R71-GJL,481,D,1,"ホイールサブアッシ,ステアリング","57,800",21
48110-79RQ0-CT2,48110-79RQ2-CT2,481,H,1,"ホイールサブアッシ,ステアリング","82,000",21
48110-79RQ1-CT2,48110-79RQ2-CT2,481,H,1,"ホイールサブアッシ,ステアリング","82,000",21
85108-79R10-C2V,85108-79R82-C2V,878,C,3,"トリムサブアッシ,フロントクッション,レフト","38,100",21
85108-79R10-C3B,85108-79R82-C3B,878,C,3,"トリムサブアッシ,フロントクッション,レフト","38,100",21
85108-79R11-C2V,85108-79R82-C2V,878,C,3,"トリムサブアッシ,フロントクッション,レフト","38,100",21
85108-79R11-C3B,85108-79R82-C3B,878,C,3,"トリムサブアッシ,フロントクッション,レフト","38,100",21
85108-79R80-C2V,85108-79R82-C2V,878,C,3,"トリムサブアッシ,フロントクッション,レフト","38,100",21
85108-79R80-C3B,85108-79R82-C3B,878,C,3,"トリムサブアッシ,フロントクッション,レフト","38,100",21
85108-79RB0,85108-79RB2,878,G,3,"パッドサブアッシ,フロントクッション","23,600",21
85108-79RB1,85108-79RB2,878,G,3,"パッドサブアッシ,フロントクッション","23,600",21
85108-79RB1,85108-79RB2,878,K,3,"パッドサブアッシ,フロントクッション","23,600",21
71711-79R70-C7S,,717,C,1,"バンパ,フロント","48,400",
71711-79R70-DW2,,717,C,1,"バンパ,フロント","48,400",
71711-79R70-DW6,,717,C,1,"バンパ,フロント","48,400",
71711-79R70-DYA,,717,C,1,"バンパ,フロント","48,400",
71711-79R70-DYA,,717,C,1,"バンパ,フロント","48,400",
71711-79R70-DYJ,,717,C,1,"バンパ,フロント","48,400",
71711-79R70-DYS,,717,C,1,"バンパ,フロント","48,400",
71711-79R70-DYS,,717,C,1,"バンパ,フロント","48,400",
71711-79R70-D4E,,717,C,1,"バンパ,フロント","48,400",
71711-79R70-D4H,,717,C,1,"バンパ,フロント","48,400",
71711-79R70-D4L,,717,C,1,"バンパ,フロント","48,400",
71711-79R70-D4L,,717,C,1,"バンパ,フロント","48,400",
71711-79R70-ESZ,,717,C,1,"バンパ,フロント","48,400",
71740-79R70-D74,,717,C,7,"ガーニッシュ,フロントバンパ","19,800",
71740-79R70-D75,,717,C,7,"ガーニッシュ,フロントバンパ","19,800",
71740-79R70-D76,,717,C,7,"ガーニッシュ,フロントバンパ","19,800",
71740-79R70-GZ5,,717,C,7,"ガーニッシュ,フロントバンパ(ブラック)","19,800",
71740-79R70-HCS,,717,C,7,"ガーニッシュ,フロントバンパ(グレー)","19,800",
71811-79R80-C7S,,718,C,1,"バンパ,リヤ","43,500",
71811-79R80-DW2,,718,C,1,"バンパ,リヤ","43,500",
71811-79R80-DW6,,718,C,1,"バンパ,リヤ","43,500",
71811-79R80-DYA,,718,C,1,"バンパ,リヤ","43,500",
71811-79R80-DYA,,718,C,1,"バンパ,リヤ","43,500",
71811-79R80-DYJ,,718,C,1,"バンパ,リヤ","43,500",
71811-79R80-DYS,,718,C,1,"バンパ,リヤ","43,500",
